subject,subject_brier,subject_log_loss,n_rows,task_name,model
sub-11,0.006721853957419153,0.07334435869434812,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-12,0.0008068253822562317,0.026736658122800183,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-13,0.0005769687432340425,0.021351940324013677,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-14,0.07393739011685702,0.2743062521972965,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-15,0.028266658133633552,0.15695259049004542,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-16,4.5815211878407805e-05,0.005076009428346501,2,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-17,0.012626770689534944,0.09018340821817872,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-18,9.611803062125044e-05,0.009137980651732656,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-19,0.027183143751352123,0.11734935402986812,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-20,0.0001503358669399043,0.008403619969608365,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-21,0.00039945949979839404,0.01825737080373219,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-22,0.0001197270674379543,0.01042115580416647,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-23,8.81969840313171e-06,0.002612625565552168,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-24,0.018308802156787696,0.11984878787258761,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-25,0.00010971364276800515,0.01002488716623626,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-26,0.0015472481174733262,0.03615220327415463,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-27,0.0001092935609277496,0.009762171604007778,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-28,0.0004402825330444401,0.0148736451558275,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-29,3.080349156141431e-05,0.0032261325776006375,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-30,0.0004333136343516663,0.01834147776848507,3,awake_base1_vs_lor,gcc_regime_plus_confounds
sub-02,0.0006396650000387629,0.019284220956988923,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-03,0.00014554795415421128,0.009295816217512347,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-04,0.0002246473202107352,0.014317796574613737,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-05,0.0005747194645070615,0.019460160342807408,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-06,0.018113113480879208,0.10035669564947221,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-07,0.00020505972260157496,0.011784860858732052,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-11,0.0048768926664027835,0.06183556642130666,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-12,0.0006399741264881338,0.0239555341221062,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-13,0.0006668200832703744,0.02190434341345021,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-14,0.06937178211446668,0.26408859389593203,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-15,0.02261184317331893,0.1374693432232392,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-16,3.847254072901148e-05,0.004547370056890287,2,awake_base1_vs_lor,full_standard_plus_gcc
sub-17,0.01844150525288339,0.1114008146558545,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-18,9.668601584756794e-05,0.009165136385407766,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-19,0.03277989466234798,0.12988466793431233,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-20,0.0001677023976314313,0.009296234367139214,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-21,0.00048573558434356876,0.019104276437748993,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-22,0.00013679381540252565,0.011158025587781997,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-23,6.574313355037334e-06,0.0022971489685788362,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-24,0.024866652687009147,0.13879624097236445,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-25,0.00011184852827471499,0.010130452911776252,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-26,0.0013577321989401078,0.033870731967659884,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-27,7.16567856453898e-05,0.00777089046721638,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-28,0.0004931419000481385,0.015214291393024265,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-29,2.529687190651282e-05,0.002922947110941596,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-30,0.00042420081341634406,0.0179336842150457,3,awake_base1_vs_lor,full_standard_plus_gcc
sub-02,0.016986676624276296,0.09388994034413513,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-03,0.013054043550396752,0.09465258288832777,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-04,0.04939733991035395,0.15882552616475795,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-05,0.009739720629840125,0.0792249463891022,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-06,0.07105705930854504,0.23334096320728345,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-07,0.0684283698313369,0.20980381339844542,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-11,0.04958677212220772,0.17975721666159994,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-12,0.006841247411493203,0.06481231377625347,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-13,0.009365397018333499,0.07520898366185742,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-14,0.042432024155962714,0.17048512702367397,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-15,0.1876643815362071,0.5298013167654999,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-16,0.18845903054366775,0.4794362265761841,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-17,0.059848415297491096,0.23950183903312494,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-18,0.022370372160430682,0.10164286860916247,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-19,0.08702720868506984,0.2659630566703655,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-20,0.1827941922165336,0.5147069690325462,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-21,0.06617889269693157,0.20292724730301512,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-22,0.1163693973377026,0.31334670456263114,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-23,0.06130381174559959,0.19029519136100417,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-24,0.05932176176467927,0.2136294107291196,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-25,0.1474965785076027,0.41550453414590455,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-26,0.03969495739116965,0.15239237631970107,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-27,0.009329570777819932,0.08912808618035169,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-28,0.13670747879652048,0.3695136296070697,5,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-29,0.2126250979699787,0.6401365496903947,4,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-30,0.07175039202467333,0.22221274616788386,6,responsive_vs_lor_all_phases,confounds_motion_propofol
sub-02,0.004889120152442746,0.056824347369135796,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-03,0.04621658605348408,0.15313288474074374,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-04,0.023334862063747037,0.10767793754144726,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-05,0.013350882680556937,0.0943877385488432,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-06,0.19419949813957135,0.5171237824759348,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-07,0.049969276635440124,0.16416831527057585,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-11,0.016906761247051337,0.10516051908025847,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-12,0.005070695309828185,0.05442879352258027,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-13,0.013101202243719174,0.08256015437070001,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-14,0.020474515263055482,0.1108472001822672,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-15,0.13957405339842752,0.3790308826075272,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-16,0.2308622218538173,0.6120578787359021,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-17,0.1008230165570439,0.32362685123970397,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-18,0.0026527351281102817,0.038949891069892495,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-19,0.1384397428210972,0.41780195101437023,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-20,0.1765980965942104,0.4809304808252888,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-21,0.07305988457554935,0.21608527823993853,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-22,0.09777351315390218,0.2613839458578805,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-23,0.036693241512448425,0.13208143602231473,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-24,0.052854962712090926,0.17582106933807304,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-25,0.13658482183810725,0.3746957811505597,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-26,0.01888089086202527,0.10241347180433352,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-27,0.013410824846340005,0.09131925565466044,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-28,0.1193817552852664,0.3177007018853966,5,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-29,0.19477719469148874,0.5368866319703832,4,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-30,0.07642041457263962,0.2263746171504807,6,responsive_vs_lor_all_phases,standard_fc_plus_confounds
sub-02,0.0041528651672503945,0.05231189064691405,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-03,0.029386128097151368,0.11832145805551568,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-04,0.01622634467398097,0.08928707351751701,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-05,0.014385203174244222,0.09575362866394717,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-06,0.21978102378086897,0.6096923598208231,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-07,0.048834196903481696,0.1600869137263264,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-11,0.014301789122239532,0.09785217152157255,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-12,0.00394291429352929,0.046906673553346684,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-13,0.014139196157174605,0.08370435265888028,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-14,0.019511861343614427,0.1073711959757709,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-15,0.13267662970549327,0.35879849177403345,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-16,0.23340911740026762,0.6232003699050838,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-17,0.10723787150184592,0.3310925499854734,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-18,0.003079962504074044,0.03917434837835547,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-19,0.1313852666013626,0.3803996060621287,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-20,0.17904305748321714,0.49890461435162603,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-21,0.07422037598973302,0.2182220506178781,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-22,0.0841881569007735,0.23962207741790637,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-23,0.03671849926249276,0.12982509846094115,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-24,0.05914746582388909,0.18520550130186067,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-25,0.12315692706629926,0.3277774983336676,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-26,0.014902564981504834,0.09092733546241676,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-27,0.015466390001076058,0.09402267947678422,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-28,0.11065547326955374,0.2924769367037955,5,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-29,0.1987986757116064,0.5566671512125934,4,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-30,0.07779132158586055,0.22917031408904265,6,responsive_vs_lor_all_phases,gcc_core_plus_confounds
sub-02,0.004695316962262765,0.04927524877761,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-03,0.018403135061842865,0.09757520836334009,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-04,0.009570980164841805,0.07194085528604514,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-05,0.015063871272968205,0.09478703193748123,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-06,0.25090367365221533,0.7055245139693064,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-07,0.03545856990032832,0.13604260080165617,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-11,0.017403727102737576,0.1103501058278834,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-12,0.0033262046590470545,0.043841263758176485,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-13,0.017340168675136564,0.0936345651345903,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-14,0.05922504569337801,0.19831934389544895,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-15,0.119095741863383,0.3279159194806945,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-16,0.2140276446259799,0.5610656338636957,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-17,0.10813681495684584,0.32816301752114674,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-18,0.0018537496624600844,0.033355355105180826,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-19,0.12312324175045543,0.3445117807083868,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-20,0.2170728154845879,0.6034435677588618,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-21,0.07490723125674709,0.21428773675619192,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-22,0.08369201636604115,0.2359996537951003,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-23,0.0327400294114699,0.12521552834165225,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-24,0.0609789639185024,0.18969349234120375,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-25,0.11113674964762921,0.29255963887933195,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-26,0.01197225809042904,0.08379105522385383,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-27,0.01448416294467883,0.09087270251940711,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-28,0.12890404811375658,0.3455180940077918,5,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-29,0.1954662773850491,0.539518645804892,4,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-30,0.06812616402542622,0.20888734505272888,6,responsive_vs_lor_all_phases,gcc_regime_plus_confounds
sub-02,0.004448184166468038,0.04830668855295237,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-03,0.022371143987206573,0.1050096341674611,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-04,0.011230542635297776,0.07681627680455637,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-05,0.01389976471878016,0.09288669043717303,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-06,0.25385304426661476,0.7212444833252665,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-07,0.03302966093502679,0.1298654724336145,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-11,0.01678064002717539,0.10793587582691187,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-12,0.0036760093830417555,0.04568256260075262,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-13,0.017641898911450335,0.09474916413139445,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-14,0.058846715342241104,0.19716892832903382,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-15,0.11606794935144159,0.32325502076334556,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-16,0.21994388883096602,0.5795359828496314,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-17,0.11138129904973772,0.3361351348103974,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-18,0.0014447450705926434,0.030300932606121305,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-19,0.12903380431226427,0.36842580965941035,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-20,0.22261336039203772,0.6135621185931953,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-21,0.08025861304346646,0.22626325956362958,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-22,0.08523793576211461,0.2356855204690053,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-23,0.02959425223366835,0.11672532259068476,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-24,0.06352102068940259,0.19501701773127958,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-25,0.11081646782493389,0.29203242905075827,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-26,0.01003235161919079,0.07769177097930126,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-27,0.014251903869122862,0.09026353885696642,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-28,0.13129317215323782,0.3535566236592451,5,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-29,0.1909616034313696,0.5183372784342085,4,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-30,0.07116071076678422,0.21481732116789534,6,responsive_vs_lor_all_phases,full_standard_plus_gcc
sub-02,0.03118935678443694,0.15928057501388593,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-03,0.0065926801375666404,0.08342356547092786,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-04,0.0027790746115331005,0.05032589768801956,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-05,0.054902651140323104,0.2222147524874494,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-06,0.03208762419156187,0.17799466862807306,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-07,0.019352979677079135,0.13805145172625233,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-11,0.044683935907217295,0.20267660857614223,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-12,0.014592521802539626,0.1167337137589338,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-13,0.003345124146491502,0.056110512751517655,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-14,0.11284744288324526,0.33313840841988984,2,prelor_vs_lor_task2,confounds_motion_propofol
sub-15,0.39851440081394424,1.1204652129258683,2,prelor_vs_lor_task2,confounds_motion_propofol
